

1709687683.510378284  Node Startup
1709687683.962459087 INFO /rosapi [rosapi_node:202(<module>)] [topics: /rosout] Rosapi started
1709687684.350054979 INFO /rosbridge_websocket [rosbridge_websocket:312(<module>)] [topics: /client_count, /rosout, /connected_clients] Rosbridge WebSocket server started at ws://0.0.0.0:9090
1709687694.500484943 INFO /rosbridge_websocket [autobahn_websocket.py:195(RosbridgeWebSocket.onOpen)] [topics: /client_count, /rosout, /connected_clients] Client connected.  1 clients total.
1709687696.841819047 INFO /rosbridge_websocket [protocol.py:403(RosbridgeProtocol.log)] [topics: /rosout, /client_count, /ctrl_cmd, /connected_clients] [Client 0] Subscribed to /ctrl_cmd
1709687704.401995897 INFO /rosbridge_websocket [autobahn_websocket.py:195(RosbridgeWebSocket.onOpen)] [topics: /rosout, /client_count, /ctrl_cmd, /connected_clients] Client connected.  2 clients total.
1709687710.882498025 INFO /rosbridge_websocket [autobahn_websocket.py:195(RosbridgeWebSocket.onOpen)] [topics: /rosout, /client_count, /ctrl_cmd, /image_jpeg/compressed, /connected_clients] Client connected.  3 clients total.
1709687719.802073955 INFO /rosbridge_websocket [autobahn_websocket.py:195(RosbridgeWebSocket.onOpen)] [topics: /client_count, /ctrl_cmd, /image_jpeg/compressed, /rosout, /gps, /connected_clients] Client connected.  4 clients total.
1709687752.099780082 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.544697046 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397186634
1709687755.546127080 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.77349133
1709687755.547216892 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.548291921 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.577398061 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397190122
1709687755.578850030 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773491569
1709687755.579906940 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.580912113 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.594000101 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.239719156
1709687755.595712900 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773491668
1709687755.596815109 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.597721099 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.610903978 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397193544
1709687755.612299919 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773491805
1709687755.613414049 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.614371061 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.629018068 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397195105
1709687755.630577087 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773491912
1709687755.631983041 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.633151054 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.644047021 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397197033
1709687755.645577907 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773492045
1709687755.646718025 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.647620916 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.679183006 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397200232
1709687755.680958986 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773492265
1709687755.682115077 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.683124065 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.696064949 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397201981
1709687755.697784900 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773492385
1709687755.698996067 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.700146913 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.712722063 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397203776
1709687755.714519977 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773492509
1709687755.715574026 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.716550111 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.731621980 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397205515
1709687755.733150005 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773492629
1709687755.734203100 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.735127925 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.745069980 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397207264
1709687755.746539115 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773492749
1709687755.747862100 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.748892068 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.763752937 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397208981
1709687755.765239000 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773492867
1709687755.766439914 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.767503976 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.779129981 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397210764
1709687755.780751943 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.77349299
1709687755.781847000 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.782850027 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.818511962 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397214208
1709687755.819901943 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773493227
1709687755.820875883 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.821995019 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.830250978 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397215891
1709687755.831924915 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773493343
1709687755.832998037 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.834034919 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.847309112 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397217674
1709687755.848741054 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773493466
1709687755.849812984 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.850800037 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.865236997 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397219369
1709687755.866703987 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773493583
1709687755.867788076 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.868813037 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.881535053 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397221119
1709687755.882920980 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773493704
1709687755.883995056 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.884921073 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.919773101 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397224652
1709687755.921093940 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773493948
1709687755.922355890 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.923557996 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.931206941 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397226391
1709687755.932732105 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773494068
1709687755.933866024 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.934942960 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.948858022 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397228174
1709687755.950361013 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.77349419
1709687755.951354026 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.952320098 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.964483022 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397229913
1709687755.965868949 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.77349431
1709687755.966902971 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.968065977 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687755.982933998 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397231674
1709687755.984204053 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773494432
1709687755.985107898 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687755.986023902 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.017712116 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397235185
1709687756.019156932 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773494675
1709687756.020252943 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.021416902 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.031717061 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397236935
1709687756.033380031 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773494796
1709687756.034547090 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.035468101 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.067419052 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.239723874
1709687756.068851947 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.77349492
1709687756.069988012 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.071127891 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.083223104 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397242095
1709687756.084628105 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773495151
1709687756.085798978 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.086925983 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.150573015 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397247378
1709687756.152214050 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773495514
1709687756.153702020 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.155142068 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.160706996 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397250566
1709687756.162133932 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773495734
1709687756.163259983 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.164179086 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.208504915 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397255447
1709687756.209927082 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.77349607
1709687756.210966110 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.211905002 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.223809957 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397257353
1709687756.226145982 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773496201
1709687756.227502107 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.228729963 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.240951061 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397259003
1709687756.242403984 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773496315
1709687756.243391990 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.244251012 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.262674093 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397260742
1709687756.264180898 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773496434
1709687756.265319108 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.266495943 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.272859096 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.239726248
1709687756.274463891 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773496554
1709687756.275719881 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.276635885 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.291908025 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397264219
1709687756.293536901 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773496674
1709687756.294631958 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.295371055 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.324955940 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397267674
1709687756.326634883 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773496912
1709687756.327673912 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.328680038 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.341439008 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397269591
1709687756.343152999 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773497045
1709687756.344508886 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.345429897 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.360959053 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397271252
1709687756.362431049 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773497159
1709687756.363631010 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.364577054 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.373955965 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397272957
1709687756.375611066 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773497277
1709687756.376661062 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.377687931 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.392442941 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.239727464
1709687756.394356012 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773497392
1709687756.395472049 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.396764039 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.407953023 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397276457
1709687756.409792900 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773497518
1709687756.411046981 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.412431001 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.442584037 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397279879
1709687756.444133043 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773497754
1709687756.445370912 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.446465015 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.461236953 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397281673
1709687756.462928056 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773497878
1709687756.464134931 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.465178012 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.476460933 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397283512
1709687756.477827072 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773498004
1709687756.478867053 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.480103969 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.494784116 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397285207
1709687756.496510982 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773498121
1709687756.498011112 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.499016046 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.510304927 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397286923
1709687756.511800050 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.77349824
1709687756.512907981 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
1709687756.513824939 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:25(gps_callback)] [topics: /rosout, /gps] northOffset 4122635.537
1709687756.544694900 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:22(gps_callback)] [topics: /rosout, /gps] latitude 37.2397290501
1709687756.546185016 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:23(gps_callback)] [topics: /rosout, /gps] longitude 126.773498486
1709687756.547333955 INFO /gps_data_listener_2125_1709687751708 [get_gps.py:24(gps_callback)] [topics: /rosout, /gps] eastOffset 302459.942
